Age,Annual Income,Loan Amount,Credit Score,Employment Length,Debt-to-Income Ratio,Number of Previous Defaults,Loan Term,Home Ownership,Loan Purpose,Loan Status
54,56741.0,27898,829,15.0,0.44318330328933975,0,36,Mortgage,Personal,1
61,58622.0,17600,544,15.0,0.4296894643007324,0,60,Mortgage,Home Improvement,1
19,41730.0,22113,750,3.0,0.5926349940504508,0,12,Rent,Education,0
26,144555.0,28766,698,1.0,0.27770270338116776,1,60,Mortgage,Personal,0
60,137025.0,24546,446,6.0,0.3324249018520261,0,48,Rent,Education,1
61,,34593,408,27.0,0.14777193728238316,0,60,Rent,Education,1
26,144243.0,27924,779,1.0,0.11905912259424581,0,48,Own,Auto,0
52,117955.0,12584,500,29.0,0.5857421075211553,0,12,Own,Home Improvement,0
59,23212.0,36523,797,35.0,0.4306910389224945,0,36,Rent,Auto,0
42,142434.0,17473,527,14.0,0.41818635285479533,0,36,Mortgage,Auto,1
33,47584.0,45783,355,14.0,0.5477063555971095,0,24,Mortgage,Personal,1
33,103446.0,11216,385,31.0,0.5982252525500446,0,48,Mortgage,Education,0
34,71048.0,10910,370,8.0,0.5864471946938474,0,60,Rent,Education,1
23,116228.0,22348,804,32.0,0.3797874209779367,0,24,Mortgage,Personal,0
25,101638.0,4404,696,39.0,0.4842239502298089,0,12,Rent,Personal,0
30,134902.0,6400,758,32.0,0.46720232127162353,0,24,Own,Auto,1
68,110703.0,44148,773,30.0,0.5019423543676267,0,60,Rent,Auto,0
35,118383.0,37531,376,28.0,0.43990906260998497,1,60,Mortgage,Business,1
29,38676.0,46177,484,31.0,0.2957398651670079,1,48,Rent,Personal,1
34,145391.0,20911,548,33.0,0.2319804270659355,1,48,Rent,Business,1
38,111815.0,40776,552,26.0,0.1459251686146005,0,12,Mortgage,Auto,0
50,70022.0,4199,450,22.0,0.1543037011732463,0,60,Rent,Home Improvement,0
29,38268.0,49927,579,12.0,0.24467620511112312,0,60,Rent,Auto,1
64,43645.0,22682,346,25.0,0.2256538435710784,0,48,Rent,Home Improvement,0
58,103251.0,1337,365,23.0,0.345895316311834,0,60,Own,Personal,1
67,54890.0,12977,358,1.0,0.56624588988884,0,48,Own,Business,1
40,149554.0,37803,722,27.0,0.3194543701031194,2,36,Rent,Personal,1
63,111238.0,21600,718,29.0,0.57393508430984,0,48,Mortgage,Personal,0
54,29404.0,34639,594,31.0,0.26645604811570167,0,36,Own,Auto,1
34,96882.0,41491,321,3.0,0.39895549613166625,0,24,Own,Personal,1
55,20244.0,33788,409,29.0,0.40205445057542355,0,48,Rent,Home Improvement,1
58,28076.0,19006,518,21.0,0.23512443753085707,0,36,Mortgage,Auto,1
45,65650.0,11346,585,7.0,0.35961337209476385,3,12,Rent,Education,1
63,93927.0,20324,718,38.0,0.4785752901537196,2,60,Own,Auto,1
41,92867.0,12553,677,33.0,0.5573769506689799,0,24,Rent,Education,1
32,60108.0,27252,571,21.0,0.5386872602706957,0,36,Mortgage,Auto,0
23,63021.0,19261,738,38.0,0.20132846099521554,0,36,Rent,Auto,1
32,143927.0,30790,441,13.0,0.10845490662818355,0,48,Mortgage,Personal,1
69,53055.0,4195,582,32.0,0.3081304996800376,0,12,Rent,Personal,0
51,62311.0,4980,706,19.0,0.21130181827061886,0,12,Mortgage,Education,0
62,72882.0,22725,314,13.0,0.22628427956884348,0,36,Rent,Home Improvement,1
50,38895.0,48910,662,12.0,0.1727457236239132,1,12,Mortgage,Auto,1
58,33686.0,41803,340,35.0,0.34322330584552374,0,48,Mortgage,Personal,1
30,35797.0,37999,482,4.0,0.2987959346553233,0,48,Mortgage,Auto,0
38,111665.0,11534,352,37.0,0.3472988853347324,0,48,Own,Personal,1
34,95976.0,37600,765,11.0,0.30578188595051514,0,12,Own,Business,0
39,71224.0,48858,756,12.0,0.22120940694360544,0,60,Own,Education,0
55,122055.0,46682,338,9.0,0.2939492644758649,0,48,Rent,Personal,1
42,33672.0,18932,445,20.0,0.25061287403113974,0,48,Rent,Auto,1
38,84666.0,11866,734,34.0,0.20589964429077387,1,60,Mortgage,Home Improvement,0
64,84471.0,38116,735,22.0,0.525603692722372,0,24,Mortgage,Auto,0
54,111987.0,44168,840,14.0,0.439472712140335,0,60,Rent,Personal,0
58,130960.0,10466,407,19.0,0.3562954626336482,0,36,Mortgage,Business,0
61,100978.0,5860,364,24.0,0.2372861577755108,0,60,Own,Business,0
42,41662.0,7408,767,9.0,0.4936629187286976,2,24,Mortgage,Personal,1
59,68481.0,29475,820,1.0,0.21782201971071094,1,36,Rent,Personal,0
33,74240.0,10260,620,10.0,0.5115437645034402,0,60,Rent,Business,1
45,38394.0,29457,741,4.0,0.34838505656358176,0,36,Mortgage,Home Improvement,0
45,21263.0,14305,636,25.0,0.514464945596506,0,12,Mortgage,Personal,0
31,83797.0,17650,714,5.0,0.5415597033373876,0,24,Mortgage,Home Improvement,0
45,85941.0,43597,570,31.0,0.5030410826974637,0,24,Rent,Home Improvement,0
61,65406.0,42470,824,25.0,0.30869356385027324,0,12,Mortgage,Personal,0
60,76087.0,10953,407,32.0,0.19540474572315356,0,12,Rent,Business,0
56,126073.0,23873,492,31.0,0.25034453381355515,0,24,Mortgage,Education,1
19,41330.0,9302,349,13.0,0.3085243641604505,0,24,Own,Personal,0
66,49281.0,41279,377,25.0,0.10401593193781147,0,48,Rent,Personal,0
42,102427.0,8704,401,25.0,0.48469788842040107,0,36,Mortgage,Auto,1
55,89001.0,1440,839,13.0,0.2691427961049545,1,60,Rent,Auto,0
32,107659.0,4970,398,13.0,0.1265128855149054,0,36,Mortgage,Home Improvement,0
65,43765.0,36560,832,14.0,0.19707634830927453,0,60,Rent,Education,1
56,91540.0,39289,448,7.0,0.574488672059798,1,36,Own,Education,1
49,114711.0,25288,849,33.0,0.29770250526485387,1,48,Own,Education,1
64,33286.0,4603,760,0.0,0.24433315133773023,1,48,Own,Business,1
53,46714.0,13194,658,37.0,0.3398856788911889,0,60,Mortgage,Home Improvement,0
60,145798.0,28140,367,,0.5447233791758386,3,36,Mortgage,Education,1
56,83001.0,5899,529,31.0,0.2718236542226993,0,36,Rent,Education,0
32,145464.0,22649,823,22.0,0.24203023103985763,1,24,Mortgage,Business,0
46,97413.0,14224,490,12.0,0.3304860261278244,0,36,Rent,Business,1
24,127026.0,22793,809,18.0,0.20418039453742867,0,24,Rent,Personal,0
69,139544.0,11386,780,6.0,0.48474269365779354,0,12,Mortgage,Personal,0
59,42540.0,36481,573,19.0,0.40007024160671345,0,36,Rent,Education,1
57,40758.0,2082,745,3.0,0.11317366609695881,0,48,Mortgage,Home Improvement,0
33,141918.0,19615,610,24.0,0.3780286675957307,0,12,Mortgage,Business,0
26,65291.0,18093,327,39.0,0.3995593424100541,3,48,Own,Business,1
20,123613.0,33779,329,20.0,0.12156389410941434,0,24,Rent,Education,1
34,22024.0,8666,445,36.0,0.5097589593550356,1,48,Rent,Business,1
38,71222.0,29552,638,18.0,0.3878596526656022,0,48,Own,Personal,0
45,45822.0,11929,447,39.0,0.5791255861162516,0,60,Mortgage,Education,1
30,126367.0,19975,749,25.0,0.522709600850385,0,48,Mortgage,Auto,0
63,45835.0,30743,497,19.0,0.1918641701707187,0,12,Rent,Education,1
61,62448.0,31580,849,34.0,0.5013379062631435,0,48,Mortgage,Business,1
23,109100.0,36258,585,35.0,0.1455330910410905,0,60,Rent,Auto,1
67,58862.0,4681,342,30.0,0.5355935231751588,0,60,Mortgage,Personal,0
54,117898.0,19227,484,23.0,0.20609019128343667,1,24,Rent,Business,1
25,148471.0,22711,570,6.0,0.4268014762676132,1,48,Own,Education,1
54,88623.0,39596,557,27.0,0.4468088188914394,1,12,Mortgage,Personal,1
18,56551.0,29088,443,27.0,0.24539597211092376,0,48,Mortgage,Auto,0
51,111302.0,4657,548,6.0,0.34836191304908914,0,48,Own,Education,1
43,57869.0,2369,677,9.0,0.4651220831351287,0,60,Own,Education,1
26,110709.0,7086,539,8.0,0.2075112846780923,0,48,Rent,Home Improvement,1
37,69451.0,10669,580,12.0,0.2236756859088714,0,12,Rent,Business,1
62,70833.0,15039,555,1.0,0.5775492780828431,0,60,Mortgage,Auto,1
45,108941.0,13803,773,35.0,0.3215379664667244,0,60,Mortgage,Business,0
33,21511.0,46486,788,37.0,0.16812600702819094,1,12,Rent,Personal,1
31,47385.0,43176,488,19.0,0.5439090574824993,0,24,Rent,Home Improvement,1
50,142819.0,20014,443,4.0,0.401938994812044,0,24,Rent,Personal,0
28,149587.0,15322,828,36.0,0.2969721323452923,0,12,Rent,Education,0
36,125669.0,15635,743,38.0,0.18734981511189067,0,24,Mortgage,Education,0
18,25008.0,22277,736,18.0,0.26954380663134003,0,60,Own,Home Improvement,1
36,103323.0,34872,848,5.0,0.34122573519055877,0,12,Own,Home Improvement,1
52,43901.0,24301,442,15.0,0.18207387027950103,0,24,Own,Auto,0
42,104437.0,28433,805,8.0,0.10440741664723632,0,60,Mortgage,Business,0
28,40096.0,13020,405,0.0,0.43572901565018063,0,48,Mortgage,Personal,1
23,109247.0,41175,822,9.0,0.3976000904527188,0,48,Rent,Business,0
69,95396.0,11745,580,34.0,0.22807544258687443,0,36,Mortgage,Personal,0
37,137353.0,39881,815,17.0,0.3039957417347935,0,12,Mortgage,Education,1
62,149576.0,10765,416,18.0,0.21447116806972263,0,36,Mortgage,Education,0
26,29966.0,24814,697,5.0,0.4254394187478886,0,24,Own,Home Improvement,1
22,144125.0,28215,434,1.0,0.5895516971261366,0,60,Rent,Education,1
46,42218.0,36588,412,31.0,0.355396015249442,0,24,Own,Personal,0
27,131067.0,45542,509,17.0,0.47675195055365405,0,24,Rent,Education,1
29,76289.0,19953,382,34.0,0.15011593908814305,1,36,Own,Education,1
37,68599.0,7114,471,18.0,0.42241929801009825,0,60,Rent,Auto,1
47,79314.0,42205,332,9.0,0.20796910201006755,0,12,Mortgage,Education,1
69,107667.0,27883,785,3.0,0.3058910137428873,0,60,Mortgage,Personal,1
31,,37807,580,17.0,0.4099831457314169,0,24,Own,Education,1
33,148513.0,28293,329,17.0,0.10503683099661573,0,48,Rent,Home Improvement,1
55,79618.0,38234,399,19.0,0.28575978762178667,0,36,Own,Auto,1
23,82683.0,11991,405,35.0,0.11013998688370999,0,12,Rent,Business,1
20,79402.0,39394,718,14.0,0.5908422529685244,0,48,Own,Personal,1
36,93563.0,23144,527,1.0,0.25752798465932725,0,48,Mortgage,Auto,1
49,32985.0,23525,839,9.0,0.17024865743040082,0,36,Rent,Education,0
63,61850.0,36123,633,35.0,0.44630672171255037,0,48,Rent,Personal,1
21,104766.0,27008,368,5.0,0.4302662077182431,0,12,Rent,Education,0
25,66062.0,13046,382,38.0,0.3820424608443126,0,48,Own,Education,1
28,94062.0,25073,386,2.0,0.4379459443541467,3,36,Own,Education,0
32,126982.0,33521,546,28.0,0.5656333137006689,0,24,Rent,Education,1
20,42580.0,21291,492,14.0,0.33458302428369935,1,36,Own,Personal,1
43,78027.0,21373,632,27.0,0.23366477418133844,0,48,Mortgage,Home Improvement,0
69,59423.0,39076,419,33.0,0.3305708889403499,0,60,Rent,Business,1
35,134348.0,18884,651,32.0,0.5329211443747909,0,24,Rent,Education,0
22,132673.0,41727,444,30.0,0.2257994848824126,0,60,Mortgage,Personal,1
42,77396.0,42462,749,26.0,0.37601618791992497,0,48,Rent,Personal,0
37,122689.0,15755,638,8.0,0.4716495861534895,0,48,Rent,Business,0
62,136694.0,8925,335,39.0,0.48471833080054816,0,12,Mortgage,Home Improvement,1
63,41134.0,41386,606,23.0,0.4500937804152283,1,36,Mortgage,Personal,0
23,137878.0,49952,330,5.0,0.2593375768664329,0,36,Own,Personal,0
33,80282.0,39176,439,12.0,0.5078546350010364,0,60,Own,Home Improvement,1
68,72756.0,26010,320,5.0,0.4217772334782096,1,12,Mortgage,Personal,1
23,134693.0,9382,447,20.0,0.25496495461458324,1,24,Mortgage,Personal,1
47,22175.0,12341,720,31.0,0.17367638300836932,0,36,Mortgage,Auto,1
37,116554.0,17555,346,18.0,0.516020369609388,0,36,Mortgage,Personal,0
53,142031.0,48958,409,2.0,0.48090262747747625,0,12,Rent,Business,1
32,99424.0,17727,482,11.0,0.4467334529820136,1,48,Rent,Personal,1
26,126734.0,49461,714,8.0,0.4169077031149724,0,24,Mortgage,Auto,1
47,99417.0,16414,745,3.0,0.41081478902160673,0,48,Mortgage,Home Improvement,0
35,49011.0,38275,560,29.0,0.48069433255247374,2,60,Mortgage,Home Improvement,1
45,86063.0,29981,695,19.0,0.1192166964006818,0,60,Rent,Business,0
57,28573.0,16582,558,16.0,0.31357884035052186,0,48,Own,Business,1
36,98437.0,7940,476,0.0,0.15529317198197737,0,36,Rent,Business,1
39,21617.0,36298,561,2.0,0.3510063121998752,0,36,Mortgage,Personal,1
38,94714.0,2725,345,5.0,0.3978403179115576,2,12,Mortgage,Auto,1
47,93108.0,18408,516,31.0,0.5145975705079692,0,36,Mortgage,Education,1
47,104814.0,8203,610,26.0,0.26192544327850165,0,60,Rent,Education,1
44,72268.0,27998,590,14.0,0.22230633503476258,0,24,Rent,Personal,0
55,37084.0,24911,587,25.0,0.1267068816247743,0,24,Own,Home Improvement,1
38,129633.0,2908,619,8.0,0.1659183089017571,0,12,Rent,Personal,1
57,130065.0,47322,491,13.0,0.1255658190533486,2,48,Mortgage,Personal,1
48,86404.0,38146,403,17.0,0.4656069099981406,0,60,Mortgage,Home Improvement,0
48,142684.0,26444,660,33.0,0.256867629422327,0,36,Mortgage,Personal,0
18,132637.0,40023,712,3.0,0.4648863186680787,0,24,Own,Personal,0
44,40239.0,14065,659,11.0,0.2915328380428893,1,48,Own,Personal,0
26,37716.0,33188,609,36.0,0.2963804594623596,0,36,Mortgage,Personal,1
44,37310.0,18006,755,29.0,0.11859036747063242,0,48,Mortgage,Business,0
64,89669.0,43144,761,0.0,0.27474259115405053,1,24,Own,Personal,0
45,79019.0,11707,348,13.0,0.47215185866868303,0,48,Mortgage,Business,1
27,148785.0,38653,357,0.0,0.34071767297880273,0,48,Own,Auto,1
29,44009.0,1094,792,21.0,0.4170644054334015,0,24,Mortgage,Business,0
56,103063.0,10745,468,5.0,0.12667449727493038,1,24,Rent,Education,1
37,58921.0,7589,529,23.0,0.511381967733685,0,60,Rent,Auto,1
29,39796.0,11498,634,20.0,0.2300579915076996,1,48,Mortgage,Personal,0
21,125722.0,36139,528,19.0,0.5040841235943879,0,12,Mortgage,Education,1
51,35791.0,15372,641,4.0,0.2119486166528425,0,36,Mortgage,Business,1
46,55249.0,35588,331,22.0,0.1124854502170656,0,48,Rent,Personal,1
30,90366.0,29640,466,27.0,0.25962835262394846,0,48,Mortgage,Personal,1
27,146031.0,3693,731,10.0,0.12929544385506772,0,60,Mortgage,Education,0
62,92656.0,6702,455,37.0,0.38754318069255766,0,48,Rent,Education,0
48,129699.0,31690,525,26.0,0.30045136128956307,0,60,Mortgage,Education,0
38,20111.0,18545,532,11.0,0.5825703503688431,0,24,Rent,Auto,1
60,115603.0,43875,335,21.0,0.5202679399745969,1,12,Own,Education,1
19,60129.0,32909,409,2.0,0.28782436774650044,0,60,Mortgage,Education,1
65,48702.0,29833,677,39.0,0.2262212315139838,0,12,Rent,Personal,1
62,37441.0,31716,789,3.0,0.4226654064147609,0,24,Own,Personal,1
29,23712.0,29531,733,24.0,0.3546057926230213,1,24,Mortgage,Personal,0
62,141075.0,26357,692,14.0,0.21137438513685194,0,48,Rent,Home Improvement,0
36,48892.0,11041,673,5.0,0.5041823450884083,0,36,Own,Personal,0
63,76377.0,18374,508,18.0,0.24332962422362633,0,36,Rent,Auto,0
31,65986.0,38019,841,25.0,0.5472694261202955,0,36,Own,Personal,1
53,47738.0,10879,723,28.0,0.5807337295255051,0,12,Mortgage,Home Improvement,1
59,140048.0,25605,442,5.0,0.4281139952044033,0,12,Mortgage,Home Improvement,1
44,64104.0,6316,542,21.0,0.16425198925060483,0,36,Mortgage,Personal,1
42,85439.0,44874,385,23.0,0.564402009998895,0,24,Mortgage,Personal,1
42,51139.0,48198,741,38.0,0.3864968220567965,0,24,Own,Business,0
35,102055.0,3025,763,10.0,0.4495887157307864,0,60,Mortgage,Education,0
34,147872.0,21511,417,39.0,0.3174900989440226,0,24,Rent,Business,1
67,33690.0,26912,629,18.0,0.3902090828900735,0,24,Mortgage,Business,1
34,25385.0,31362,672,14.0,0.290347767838672,0,48,Mortgage,Home Improvement,0
43,110725.0,26138,719,16.0,0.4440569381305277,0,12,Mortgage,Home Improvement,0
65,140497.0,21449,313,16.0,0.389359005295119,0,60,Rent,Personal,0
37,28724.0,6084,657,24.0,0.14905943695025622,0,24,Rent,Education,0
43,97331.0,15984,328,30.0,0.1587359701364295,0,36,Rent,Personal,1
39,64361.0,2622,698,29.0,0.4180201775659429,1,24,Rent,Personal,1
52,43707.0,20213,461,10.0,0.20307308014008205,0,24,Mortgage,Personal,1
43,125977.0,20644,775,2.0,0.12996332411522746,0,60,Own,Personal,0
59,49312.0,31981,822,33.0,0.3483386367888638,0,60,Own,Business,0
35,135827.0,10628,836,12.0,0.24630636371173267,0,36,Own,Business,0
57,73072.0,46588,314,38.0,0.22203172552146264,0,48,Rent,Business,0
50,51174.0,18096,609,5.0,0.5721285198228256,0,36,Own,Personal,1
33,31170.0,15609,454,14.0,0.5779308401873691,0,24,Rent,Personal,0
27,113949.0,43500,475,25.0,0.2920574556218847,0,60,Own,Home Improvement,0
54,113847.0,16136,475,29.0,0.42078514778254994,1,12,Mortgage,Home Improvement,1
50,107851.0,16263,822,1.0,0.1662910900905896,0,12,Rent,Personal,0
46,24355.0,34701,840,18.0,0.18019206692183568,0,36,Rent,Auto,0
61,109007.0,5787,563,1.0,0.2109975225094878,0,48,Own,Personal,1
44,66627.0,9303,386,20.0,0.5029764841887414,0,24,Mortgage,Business,0
27,140486.0,13125,818,4.0,0.48919780717660577,0,12,Rent,Education,0
32,,38438,595,19.0,0.11528418367381496,2,12,Mortgage,Personal,0
49,144716.0,10907,762,17.0,0.16000137480844404,0,48,Mortgage,Personal,0
18,145144.0,26469,843,12.0,0.39230417977757914,2,36,Rent,Personal,0
47,148601.0,25723,366,36.0,0.3339313686803912,0,48,Rent,Auto,1
51,48368.0,3995,485,3.0,0.1848617198739365,0,36,Mortgage,Auto,0
18,89109.0,35593,774,20.0,0.2750194506929765,0,12,Own,Business,0
20,148451.0,2499,562,25.0,0.4459405230918748,0,60,Mortgage,Business,0
68,35634.0,40499,607,21.0,0.21375748153732252,0,48,Mortgage,Home Improvement,0
35,96907.0,18594,528,11.0,0.22144311831239452,0,60,Rent,Auto,1
59,26654.0,32280,739,7.0,0.39680660828469205,0,12,Own,Personal,1
44,134543.0,6475,389,30.0,0.545199394540276,1,48,Rent,Personal,0
69,28083.0,42062,660,39.0,0.14919274625348464,0,60,Rent,Education,1
63,105666.0,23068,814,3.0,0.26462173938178846,0,60,Own,Auto,0
54,53434.0,23102,332,3.0,0.5490587918017806,0,48,Mortgage,Personal,1
27,43088.0,3928,749,30.0,0.29357769702699155,0,36,Own,Business,1
37,41148.0,32828,756,27.0,0.17091441434383745,0,48,Own,Business,0
40,108517.0,33708,306,3.0,0.11704784892663514,0,24,Rent,Auto,1
56,95697.0,24581,833,24.0,0.3704862529572335,1,36,Rent,Home Improvement,0
58,62734.0,16721,781,4.0,0.4957875481964956,0,12,Rent,Auto,0
26,84512.0,33490,706,1.0,0.13540735069288226,0,24,Mortgage,Home Improvement,0
23,114978.0,45557,807,1.0,0.38258662811196875,0,36,Rent,Auto,1
61,60462.0,7298,785,26.0,0.21913120666996502,1,24,Rent,Education,0
60,115146.0,38069,783,16.0,0.5916207182361993,1,60,Rent,Education,0
27,84435.0,32533,743,32.0,0.21315214307561728,0,24,Rent,Personal,0
68,106066.0,22872,814,17.0,0.3807622993865726,0,24,Rent,Business,0
26,86786.0,5758,567,23.0,0.4309747932399467,0,60,Mortgage,Education,1
67,48183.0,23785,782,27.0,0.4137195038410755,0,24,Rent,Home Improvement,0
68,42516.0,11473,674,34.0,0.4082396792706222,0,12,Rent,Auto,1
49,36148.0,22009,487,17.0,0.5897253815564119,0,36,Mortgage,Personal,1
68,57204.0,43240,399,38.0,0.45354803808055577,1,24,Rent,Business,1
31,91469.0,12386,543,10.0,0.32692662784252613,0,36,Rent,Education,1
60,109170.0,27292,355,33.0,0.41582224470574847,0,24,Rent,Personal,1
45,141132.0,12330,693,11.0,0.43509273370560375,0,12,Own,Personal,0
25,56368.0,6279,832,6.0,0.1690138044689484,0,36,Rent,Business,0
64,27121.0,15677,541,9.0,0.28840980307398545,0,36,Rent,Home Improvement,1
33,85231.0,43741,432,24.0,0.23835999877114963,0,12,Mortgage,Education,1
18,41383.0,46438,687,20.0,0.5451572281068257,0,24,Own,Home Improvement,0
40,148544.0,38555,432,6.0,0.1944625334195623,0,12,Mortgage,Auto,0
54,129470.0,34700,517,7.0,0.3512834883946988,0,60,Mortgage,Personal,1
62,65704.0,43369,606,30.0,0.23238358687237717,0,36,Mortgage,Education,1
67,143001.0,7105,812,29.0,0.26417603690535907,0,12,Own,Personal,0
34,115614.0,31011,796,39.0,0.3751477615915648,0,48,Rent,Personal,0
42,67452.0,42098,623,13.0,0.409573568024595,0,24,Mortgage,Personal,1
31,70511.0,16128,815,28.0,0.15671371337292075,0,12,Rent,Home Improvement,0
18,90246.0,45308,523,32.0,0.3979037661949848,0,48,Own,Home Improvement,0
32,122985.0,45258,674,28.0,0.2857084559966161,0,24,Mortgage,Education,0
43,42233.0,18800,394,5.0,0.2953751738545466,0,12,Mortgage,Business,1
32,39874.0,43531,799,27.0,0.24591159378698366,0,24,Mortgage,Business,0
66,111626.0,21681,808,31.0,0.33490103784883984,0,24,Mortgage,Business,0
29,73079.0,26028,451,26.0,0.3947526920877127,0,36,Own,Auto,0
58,99711.0,11051,608,7.0,0.510076829342824,1,60,Own,Personal,1
27,37412.0,31614,762,17.0,0.3158514893282095,2,24,Rent,Education,1
47,149042.0,28990,642,32.0,0.592816810043852,1,48,Rent,Education,0
56,28417.0,7566,318,30.0,0.5866400758167041,0,36,Mortgage,Auto,1
50,38079.0,18338,519,36.0,0.13211762402871044,0,36,Mortgage,Personal,1
24,28734.0,42651,301,18.0,0.34162434702231226,0,24,Mortgage,Business,1
26,87271.0,25315,314,33.0,0.5152916625572257,0,60,Mortgage,Auto,0
52,56180.0,19883,668,15.0,0.5676979770918503,1,48,Mortgage,Education,0
56,50881.0,19409,420,14.0,0.3447804531138029,0,12,Rent,Home Improvement,0
65,42343.0,28712,517,24.0,0.46895502683249457,0,60,Own,Home Improvement,1
31,81217.0,33815,616,16.0,0.36402921094606233,0,24,Own,Personal,1
59,31844.0,9594,406,38.0,0.5896190841599922,0,48,Rent,Auto,1
68,30223.0,11273,348,17.0,0.2833335889373165,2,60,Mortgage,Education,1
55,69056.0,12273,780,22.0,0.23367235607942669,0,24,Rent,Business,1
53,128271.0,43926,541,5.0,0.23261374768931062,0,48,Mortgage,Personal,1
43,76539.0,17128,666,11.0,0.12126231675954632,0,48,Mortgage,Home Improvement,1
67,106623.0,22818,319,35.0,0.2131654198685373,0,24,Mortgage,Auto,0
48,108405.0,35421,754,5.0,0.3973881073954175,0,48,Mortgage,Business,0
46,67198.0,18169,446,3.0,0.3004693679981797,0,24,Rent,Business,1
37,137647.0,35626,675,29.0,0.29671774471843015,0,12,Own,Business,0
51,20737.0,30429,575,24.0,0.4277969756224196,0,48,Own,Home Improvement,1
29,62095.0,45289,827,29.0,0.432702396319127,2,60,Rent,Business,1
54,38680.0,31346,377,22.0,0.3340420300938234,2,48,Mortgage,Business,1
22,108675.0,46022,418,29.0,0.2621287935081815,0,12,Rent,Education,1
33,119997.0,12084,384,39.0,0.46056792679952174,0,48,Mortgage,Education,1
49,42277.0,18676,496,24.0,0.3350101047863484,0,48,Rent,Personal,0
32,54841.0,45713,694,36.0,0.4186954251866497,1,36,Mortgage,Personal,1
20,82402.0,24195,697,29.0,0.46239465059771767,0,12,Own,Business,1
49,114302.0,44048,630,12.0,0.3708207539165266,0,60,Rent,Personal,0
49,37587.0,24733,558,31.0,0.41727507043081347,0,36,Mortgage,Home Improvement,1
59,48830.0,45540,746,25.0,0.4127782198612445,0,48,Mortgage,Business,0
